ID,A,B,C,D,E
879269,1,.,.,.,.
879306,1,1,1,1,1
879327,.,0,0,.,.
879336,.,.,.,.,1
879339,1,.,.,.,.
879370,.,.,1,1,.
879373,0,1,1,1,1
879385,1,.,.,.,.
879388,1,1,1,1,1
879397,1,1,1,.,.
879400,1,1,1,1,1
879403,1,.,.,.,.
879412,.,.,.,.,1
879428,.,1,1,1,1
879437,1,1,1,1,1
879455,.,1,0,.,.
879458,0,0,0,0,.
879492,.,0,.,1,.
879504,1,1,.,.,.
879534,1,1,1,.,.
879562,.,0,0,.,.
879565,1,1,1,.,1
879571,0,.,.,.,.
879574,.,.,.,.,1
879583,.,.,.,.,1
879592,1,1,1,0,1
879598,.,.,1,1,1
879605,.,.,1,.,.
879614,0,.,.,1,1
879620,.,.,.,.,1
879623,1,1,1,.,.
879632,1,1,0,1,1
879638,1,1,1,1,1
879647,1,.,1,1,1
879669,.,.,1,1,1
879675,1,1,1,1,1
879684,0,.,1,.,.
879687,.,.,1,1,1
879702,1,1,1,1,1
879708,.,.,0,0,0
879739,.,.,0,.,.
879742,1,1,.,.,.
879745,1,1,1,1,1
879769,1,1,1,1,1
879772,1,1,1,1,1
879791,1,.,1,.,.
879794,.,.,1,1,1
879800,.,.,1,.,.
879806,1,0,.,0,1
879815,1,1,1,1,1
879833,1,1,0,.,.
879870,.,.,1,.,.
879895,1,1,1,1,1
879904,.,.,.,1,.
879907,1,1,1,1,1
879928,1,.,.,.,.
879937,1,.,.,.,.
879959,1,1,1,1,1
879965,1,1,1,.,.
879968,.,1,1,.,1
879971,1,1,1,1,.
879986,0,0,.,.,.
879995,1,1,1,.,1
880014,.,.,1,1,1
880023,0,0,0,0,0
880035,.,.,.,.,1
880044,1,1,1,.,.
880047,1,.,1,0,1
880065,1,1,1,0,.
880081,.,.,1,.,1
880084,.,.,.,1,1
880099,1,1,1,1,.
880105,.,1,1,1,1
880111,1,1,1,1,1
880114,.,.,1,0,1
880120,1,1,1,1,0
880126,.,.,.,1,.
880130,1,.,.,.,.
880157,1,1,1,1,1
880187,.,.,1,1,.
880191,.,.,.,.,1
880203,1,1,1,1,1
880215,1,1,1,1,1
880218,1,.,.,.,.
880239,.,1,1,1,1
880245,1,1,1,.,.
880255,.,.,1,0,1
880270,0,0,0,.,.
880276,.,.,.,.,1
880279,.,1,1,1,.
880285,.,.,.,.,1
880291,1,1,1,1,1
880300,1,1,1,1,1
880316,1,1,1,1,1
880319,1,.,.,.,.
880322,1,1,1,.,.
880334,1,1,1,1,1
880368,1,1,1,1,1
880374,1,1,1,.,.
880383,.,1,.,.,.
880389,.,.,1,1,1
880429,1,1,1,.,1
880444,0,.,.,.,.
880450,1,1,1,1,1
880456,0,1,1,1,1
880462,1,.,.,.,.
880465,1,.,.,.,.
880471,1,1,0,.,.
880487,.,.,1,.,.
880490,.,0,.,.,.
880496,1,1,.,.,.
880499,1,1,1,1,1
880514,0,0,0,1,0
880517,1,1,1,1,1
880520,.,.,.,.,1
880526,1,1,1,1,1
880551,1,.,0,.,.
880560,.,.,1,1,.
880575,1,1,.,.,.
880584,1,1,1,0,.
880603,.,.,1,1,1
880609,1,.,.,.,.
880612,1,1,1,1,0
880639,.,.,0,1,1
880645,.,.,.,1,1
880654,1,.,.,.,.
880664,1,1,1,1,1
880670,.,.,0,.,0
880685,1,.,.,1,1
880688,1,.,.,.,.
880694,1,.,.,.,.
880700,.,.,.,.,1
880718,1,1,1,1,1
880740,1,1,1,1,.
880743,1,1,1,.,.
880746,1,1,1,1,1
880758,1,.,1,1,1
880773,.,.,.,1,1
880776,1,.,.,.,.
880804,1,.,.,.,.
880816,0,0,.,0,.
880831,1,1,1,1,1
880834,1,1,1,1,1
880838,.,.,1,1,.
880850,1,.,1,.,.
880862,1,1,.,.,.
880865,.,.,.,1,1
880874,1,1,.,.,.
880883,0,.,.,.,.
880902,1,.,.,.,.
880923,1,.,.,.,.
880969,1,.,1,1,1
880972,.,.,.,0,1
880981,0,.,.,.,.
880987,1,1,1,1,1
880990,1,.,1,0,0
880996,.,.,0,0,1
880999,1,1,.,1,.
881018,1,1,1,1,1
881030,1,0,0,1,1
881033,.,.,.,.,1
881054,1,.,.,1,.
881066,.,.,0,.,.
881069,1,1,1,1,.
881091,.,.,.,1,1
881100,.,.,.,1,0
881143,1,1,1,1,1
881164,0,.,0,0,0
881179,1,1,.,1,1
881185,1,1,1,.,.
881195,1,1,.,.,.
881201,1,.,.,.,.
881204,.,1,1,1,1
881216,1,.,.,.,.
881225,0,.,.,1,1
881234,.,.,1,.,.
881237,1,1,0,1,.
881240,.,.,1,.,.
881250,.,.,1,1,.
881253,0,.,0,0,0
881256,.,.,1,1,.
881268,1,.,.,1,1
881271,1,1,1,1,1
881280,0,0,.,.,.
881311,1,1,1,1,1
881323,.,.,.,1,1
881329,1,1,1,1,.
881356,1,.,.,.,.
881375,1,1,1,1,1
881378,1,1,1,1,1
881384,1,.,.,.,.
881387,1,.,.,.,.
881390,1,1,1,1,.
881396,1,1,1,1,1
881405,1,.,.,.,.
881408,1,1,1,1,1
881414,1,.,.,1,1
881420,1,.,.,0,1
881427,1,1,1,.,1
881436,1,1,.,1,.
881448,0,0,0,.,.
881463,1,1,.,.,.
881475,1,.,.,.,.
881481,1,1,0,1,1
881494,1,1,1,1,1
881503,1,.,1,.,.
881521,1,1,1,1,1
881524,.,.,.,.,1
881527,1,1,1,1,1
881533,.,.,.,1,.
881542,.,1,1,1,0
881570,.,.,1,1,.
881576,.,.,1,1,1
881582,.,.,0,1,1
881597,1,1,1,1,1
881600,.,.,0,1,0
881628,0,1,0,0,0
881646,1,1,1,.,.
881658,.,.,.,.,1
881698,1,.,.,.,.
881704,1,.,.,.,.
881713,.,1,1,1,1
881716,1,1,1,.,1
881719,.,1,1,.,1
881726,.,.,.,1,1
881729,.,.,1,.,1
881738,.,1,1,1,.
881744,1,1,1,.,.
881750,1,.,.,.,.
881759,0,.,.,.,.
881774,1,1,1,1,1
881777,1,1,0,1,.
881781,1,1,1,.,.
881784,.,.,.,1,1
881787,0,0,.,.,.
881811,1,1,1,.,.
881838,1,1,.,1,1
881857,1,1,1,1,.
881863,1,1,1,1,1
881869,1,1,.,.,.
881875,1,1,1,1,0
881881,1,1,1,1,.
881884,1,1,1,1,1
881890,.,1,1,1,1
881903,1,0,0,0,.
881909,.,.,1,.,.
881915,1,.,.,.,.
881921,1,1,1,1,1
881936,.,.,1,1,1
881939,1,.,.,1,1
881951,1,.,.,.,.
881958,1,1,1,1,1
881964,1,1,1,1,1
881970,.,1,1,.,1
881973,1,.,1,1,.
881976,1,1,1,.,.
882006,.,.,1,1,0
882012,.,1,.,.,.
882022,.,.,.,.,0
882025,1,1,1,1,1
882037,.,.,0,0,0
882040,.,0,0,1,0
882043,1,.,.,.,.
882046,0,0,0,0,0
882058,0,.,.,.,.
882070,1,0,1,.,.
882080,1,1,1,1,1
882095,1,.,.,.,.
882098,.,.,1,1,.
882116,.,.,.,.,1
882131,.,.,0,.,0
882141,.,.,1,1,0
882150,1,1,0,1,1
882153,1,.,.,.,.
882156,.,.,.,.,1
882159,.,.,1,1,1
882168,.,.,.,.,1
882174,1,.,0,.,.
882183,.,1,1,1,1
882202,1,1,0,1,.
882214,.,.,1,1,1
882223,0,1,0,0,.
882226,0,1,1,1,1
882241,1,.,.,.,.
882244,.,.,.,.,1
882250,.,.,0,.,.
882260,1,1,1,1,1
882266,1,.,1,1,1
882302,1,1,1,1,1
882348,.,.,.,.,1
882354,1,1,1,1,1
882360,.,.,0,1,.
882388,.,.,.,.,0
882403,.,1,1,1,1
882418,1,.,.,.,.
882427,.,.,.,1,0
882434,1,.,1,.,.
882437,.,.,.,.,1
882440,1,1,1,1,1
882449,1,1,0,1,1
882458,1,1,1,1,1
882461,0,.,.,1,.
882464,.,.,0,.,0
882476,1,1,1,1,.
882479,1,1,1,1,1
882489,1,1,1,1,1
882495,.,.,1,1,0
882501,1,1,1,1,1
882507,1,1,1,1,0
882513,1,1,1,1,1
882519,1,1,.,.,.
882522,.,.,0,0,0
882528,1,0,0,0,0
882562,.,.,.,1,1
882565,.,.,.,.,1
882571,1,1,0,1,1
882574,1,0,1,1,1
882592,.,.,0,.,.
882617,1,1,1,1,.
882620,1,.,.,.,.
882623,.,.,.,.,0
882635,1,1,1,1,1
882647,1,.,.,.,.
882662,.,1,1,1,.
882684,1,1,.,.,.
882690,1,1,1,1,.
882702,0,.,0,.,.
882723,.,.,1,1,0
882733,.,.,1,1,1
882745,1,1,.,1,1
882754,.,.,1,1,1
882757,1,1,1,1,1
882763,1,1,1,1,1
882772,1,1,1,1,1
882775,.,.,.,.,1
882785,1,1,1,1,1
882794,1,.,.,.,.
882812,.,1,.,.,.
882849,1,1,1,1,1
882885,1,1,.,.,.
882891,0,0,0,1,1
882894,1,.,.,.,.
882907,.,.,.,.,1
882922,1,1,1,1,.
882952,.,1,1,1,1
882980,1,1,1,1,1
883013,1,.,1,1,.
883029,1,1,1,.,.
883032,0,0,0,0,0
883044,1,1,1,1,1
883053,.,.,1,1,.
883071,1,1,1,1,1
883081,.,.,0,.,.
883087,1,.,1,1,1
883090,.,.,1,.,.
883099,1,.,.,.,.
883111,.,.,.,.,1
883123,.,.,1,1,1
883129,1,1,1,1,1
883142,1,1,1,.,.
883145,1,.,.,.,.
883154,1,1,1,1,1
883160,1,1,1,0,1
883169,1,1,1,1,1
883181,.,.,1,.,.
883187,.,.,1,1,1
883193,.,.,.,.,1
883212,1,1,.,.,.
883215,1,1,.,.,.
883218,1,1,.,1,.
883221,1,.,1,1,1
883233,1,1,.,.,.
883245,1,.,.,.,.
883255,1,.,.,.,.
883258,1,.,1,1,1
883264,.,.,1,1,1
883273,0,0,0,0,0
883279,.,1,1,1,1
883288,1,1,1,1,1
883300,0,.,.,.,.
883303,1,1,1,1,1
883306,1,.,.,.,.
883316,1,.,.,.,.
883325,1,1,1,1,1
883328,.,.,1,1,1
883346,1,1,1,1,1
883349,1,1,1,1,1
883361,1,1,.,.,.
883364,0,.,.,.,.
883380,0,1,.,1,1
883398,0,1,0,1,1
883401,.,.,1,1,1
883410,1,1,1,1,.
883425,1,1,1,1,1
883432,0,1,0,1,1
883435,1,1,.,.,.
883438,0,.,.,.,0
883441,.,0,0,.,.
883453,1,1,1,1,0
883459,.,.,.,.,1
883489,.,.,.,.,1
883499,1,1,1,1,1
883517,1,1,1,1,1
883547,1,.,.,.,.
883560,.,.,.,.,0
883563,1,.,.,.,1
883566,1,1,1,1,1
883587,1,1,1,1,1
883590,.,.,1,1,1
883609,.,.,.,.,0
883615,.,.,.,.,1
883618,1,1,1,1,1
883621,1,.,.,.,.
883642,1,1,0,.,.
883645,.,.,1,.,.
883651,1,0,0,0,0
883654,1,1,.,.,.
883663,.,.,1,.,1
883688,1,1,1,1,1
883697,1,1,1,1,1
883703,1,1,.,.,.
883706,1,.,.,.,.
883709,1,.,.,.,.
883712,.,0,0,1,.
883721,.,.,.,.,1
883724,1,.,.,.,.
883749,1,.,.,.,.
883758,0,0,.,.,.
883764,.,.,.,.,1
883786,1,.,.,.,.
883789,1,1,.,1,1
883795,.,.,0,0,0
883801,1,1,1,1,1
883804,.,.,1,1,1
883807,1,.,.,.,.
883816,.,.,1,1,1
883847,.,.,1,1,1
883850,1,1,1,1,.
883853,.,.,.,.,1
883856,.,.,.,0,.
883859,1,1,1,1,1
883871,1,.,1,.,1
883886,0,0,0,0,0
883892,0,1,.,1,.
883914,1,1,1,1,1
883929,1,.,.,.,0
883947,1,1,0,.,1
883950,1,.,.,.,.
883953,1,1,1,1,1
883984,1,.,.,.,.
883993,.,.,.,.,1
884008,1,1,.,.,.
884011,1,1,1,1,1
884027,.,0,0,.,.
884030,.,.,1,.,.
884039,0,0,0,.,.
884069,0,.,.,.,.
884075,1,1,.,.,.
884078,1,.,.,.,.
884088,.,1,.,.,.
884100,1,1,1,.,.
884115,1,1,1,1,1
884118,1,.,1,.,.
884130,.,.,1,1,1
884136,1,1,1,1,1
884140,1,1,1,0,1
884146,.,.,.,1,1
884152,.,.,1,1,1
884170,0,.,.,.,.
884179,1,1,.,.,.
884191,1,1,1,1,1
884210,0,.,.,.,.
884225,1,1,1,1,1
884228,.,.,.,.,1
884237,.,1,.,1,1
884252,.,.,.,.,1
884259,1,.,.,1,.
884265,.,.,0,1,0
884271,1,1,1,1,1
884283,1,1,1,1,1
884286,0,1,1,1,1
884295,1,1,1,1,1
884310,1,1,1,1,1
884320,1,1,1,1,1
884326,.,.,1,.,.
884335,.,.,.,.,1
884338,.,.,.,.,0
884350,.,.,.,1,1
884353,1,.,.,.,.
884365,0,0,1,0,0
884375,1,.,.,.,.
884472,.,.,.,.,1
884481,1,1,1,1,1
884500,1,.,.,.,.
884527,1,.,.,.,.
884530,0,.,0,.,.
884533,.,.,1,.,.
884542,1,1,1,1,1
884576,.,1,1,.,1
884579,1,1,1,1,1
884582,1,1,.,.,.
884588,1,.,.,.,.
884616,1,1,1,1,1
884619,1,0,1,0,0
884634,.,.,1,.,.
884661,1,1,.,.,1
884667,1,1,1,1,1
884677,.,.,.,.,0
884704,1,.,.,.,.
884707,0,0,.,.,0
884710,0,1,0,0,0
884716,1,1,1,1,1
884744,0,0,0,1,1
884747,0,0,1,1,1
884750,.,.,.,.,1
884765,.,0,.,1,.
884780,.,.,1,.,.
884811,1,1,1,1,1
884814,1,1,1,1,1
884820,1,0,.,.,.
884823,1,1,1,1,1
884826,1,1,1,1,1
884848,.,.,0,.,.
884860,1,1,1,1,1
884872,.,1,1,1,1
884912,.,.,.,.,0
884915,1,.,1,1,.
884918,1,1,1,1,1
884927,.,.,1,1,0
884936,1,1,1,1,1
884951,1,1,.,.,.
884957,1,1,1,.,1
884960,1,1,1,1,1
884970,0,0,1,1,1
884985,.,.,1,1,1
884994,1,.,.,.,.
885025,.,.,.,.,1
885037,1,1,1,1,.
885046,.,.,1,1,1
885073,1,.,1,1,1
885076,1,1,1,1,1
885089,.,.,1,1,.
885101,.,1,1,1,1
885113,.,.,1,1,1
885134,.,0,.,.,.
885137,1,.,1,1,.
885147,1,1,1,.,1
885150,1,0,1,1,1
885153,.,.,.,1,1
885156,1,.,0,.,0
885159,1,.,.,.,.
885165,1,1,1,1,1
885177,1,.,.,.,.
885198,.,.,.,.,0
885202,1,1,1,1,1
885205,1,1,1,0,1
885214,.,.,1,.,1
885217,.,.,.,.,1
885220,.,.,0,.,.
885226,.,.,1,1,1
885235,0,0,0,0,.
885238,.,1,1,1,1
885244,.,.,1,1,1
885250,1,1,1,1,1
885256,.,1,1,1,.
885269,.,.,1,1,1
885284,1,1,1,1,1
885290,.,.,1,1,1
885296,.,.,.,.,1
885302,.,1,1,.,.
885305,1,.,.,.,.
885311,.,.,.,1,.
885327,1,1,1,1,1
885333,1,.,.,.,.
885354,1,.,.,.,.
885369,.,.,1,1,1
885375,1,1,1,1,1
885379,1,1,1,1,0
885385,1,1,.,.,.
885391,0,0,.,1,0
885400,.,.,1,1,1
885409,0,.,.,.,.
885430,1,.,1,1,.
885440,.,.,1,1,.
885446,0,0,.,.,.
885458,1,.,.,.,.
885464,1,.,.,.,.
885467,.,.,.,.,1
885470,1,.,.,.,.
885476,1,1,.,.,.
885491,1,1,1,.,.
885525,0,.,.,.,.
885534,.,.,.,.,0
885546,1,1,1,1,1
885549,1,1,.,.,.
885552,1,1,1,0,0
885556,1,1,1,1,1
885565,0,.,.,.,.
885568,.,.,.,1,0
885574,1,.,.,.,.
885592,.,.,.,.,1
885604,1,.,.,.,.
885610,1,1,.,.,.
885614,1,1,1,.,.
885623,.,.,.,.,1
885638,1,1,1,1,1
885644,1,1,1,1,1
885659,1,1,1,1,1
885678,1,.,.,.,.
885690,1,1,1,1,1
885705,1,1,1,1,1
885708,.,.,.,.,1
885714,0,1,0,0,0
885723,0,0,0,1,.
885736,1,.,0,.,0
885757,1,1,.,.,.
885760,1,1,1,1,1
885763,1,1,1,1,1
885772,.,.,.,1,1
885781,1,1,1,1,1
885791,1,1,0,0,0
885794,1,1,1,1,.
885809,1,1,0,1,1
885815,.,.,.,.,1
885818,1,.,.,1,1
885861,1,.,.,.,.
885867,.,.,1,1,1
885873,0,0,.,.,.
885879,1,1,0,1,1
885885,.,1,1,.,1
885903,0,0,0,0,0
885928,1,1,1,1,1
885937,1,.,1,.,.
885968,1,1,1,1,1
885977,1,1,1,1,1
885992,1,.,.,.,.
886010,1,1,1,0,1
886013,1,1,1,1,1
886029,.,.,1,1,1
886038,1,.,0,1,1
886041,.,1,1,1,1
886056,1,1,1,1,1
886062,.,1,.,.,.
886065,1,1,1,1,0
886068,.,.,1,1,1
886071,.,.,.,.,1
886087,.,.,1,.,1
886096,1,.,.,.,.
886105,.,.,1,1,1
886108,.,1,1,.,.
886120,1,.,.,.,.
886135,1,.,.,.,.
886178,1,.,.,.,.
886193,0,.,.,.,.
886209,.,.,1,.,.
886215,1,1,1,.,1
886218,1,1,1,1,1
886221,.,.,.,.,1
886233,.,.,1,1,.
886242,.,.,1,1,1
886245,.,.,.,.,1
886254,1,0,.,.,.
886260,0,0,0,.,.
886267,.,1,.,.,1
886270,1,1,1,1,.
886273,1,1,.,1,1
886276,1,1,1,1,1
886282,1,1,1,.,.
886288,1,1,1,1,.
886291,0,0,0,0,0
886297,.,1,1,1,1
886300,1,.,.,.,.
886306,1,.,.,1,1
886309,.,.,.,.,1
886328,1,1,1,0,0
886352,1,1,.,1,.
886361,1,1,1,1,1
886364,1,1,1,1,1
886367,.,.,1,.,.
886376,1,.,1,1,1
886395,1,1,1,1,.
886407,1,0,0,0,.
886410,.,.,.,.,1
886431,.,.,.,1,.
886437,1,.,.,.,.
886444,1,.,.,.,.
886447,1,0,1,.,.
886450,1,.,.,.,.
886456,1,1,.,.,.
886486,.,1,1,.,.
886495,1,1,1,1,1
886508,.,.,1,.,1
886511,1,.,.,.,.
886526,.,.,.,.,1
886560,.,1,1,1,1
886569,1,1,.,.,.
886578,.,.,.,.,1
886581,.,.,.,1,1
886621,.,.,0,1,.
886645,.,.,1,.,.
886648,0,0,.,.,.
886651,1,1,1,1,1
886679,1,1,1,.,.
886682,1,.,.,.,.
886697,0,0,.,.,.
886709,1,.,1,.,.
886712,1,1,1,.,1
886718,1,.,.,.,.
886724,1,.,.,.,.
886730,1,.,.,0,0
886743,1,.,.,.,.
886749,0,.,.,.,.
886758,.,.,1,.,.
886770,1,1,.,.,.
886791,1,1,1,1,1
886801,1,1,.,.,1
886804,0,.,.,.,.
886807,1,1,1,1,1
886825,1,.,.,.,.
886849,1,1,1,1,1
886853,1,1,1,.,.
886856,1,1,1,1,1
886859,.,.,1,.,1
886862,1,.,0,0,1
886865,.,.,.,.,0
886880,.,1,1,1,1
886889,.,.,.,.,0
886911,.,.,1,.,.
886926,.,.,0,0,0
886929,0,.,.,.,.
886941,1,1,1,.,.
886947,1,.,1,1,1
886962,.,.,1,0,0
886981,1,.,.,.,.
886993,.,.,1,1,1
886996,1,1,1,1,1
887008,1,1,1,1,1
887011,1,1,1,1,.
887017,.,.,.,.,1
887030,1,.,1,.,.
887069,0,.,.,.,.
887072,.,1,1,1,1
887078,1,.,.,.,.
887081,1,.,1,1,1
887088,.,.,.,1,1
887103,1,1,1,1,1
887109,1,1,.,.,.
887121,1,1,1,1,1
887155,1,1,1,1,1
887173,.,.,.,1,1
887176,.,.,.,1,1
887197,1,.,.,.,.
887200,1,0,0,.,.
887225,1,1,1,1,.
887234,0,.,.,0,.
887240,.,0,1,1,1
887246,1,.,.,.,.
887249,.,.,1,1,1
887274,.,1,1,1,0
887292,1,1,1,0,.
887313,.,1,1,1,1
887344,.,.,1,1,1
887353,1,.,.,.,.
887365,1,1,1,.,1
887368,1,.,.,.,.
887374,.,.,1,.,.
887380,1,1,0,.,0
887387,.,.,0,1,0
887396,.,.,1,.,.
887411,.,1,1,1,1
887423,1,1,1,1,1
887432,1,1,1,1,1
887438,1,.,.,.,.
887442,1,1,1,.,.
887445,1,1,1,1,1
887448,1,0,0,1,1
887466,.,.,.,.,1
887478,1,.,.,.,.
887512,1,.,.,.,.
887533,.,.,1,1,1
887539,1,.,.,.,.
887548,.,0,0,.,.
887567,1,.,.,.,.
887582,1,1,1,1,1
887585,.,.,.,1,1
887603,1,1,1,.,1
887609,1,1,.,.,.
887615,.,.,.,.,1
887655,1,1,1,1,1
887661,.,.,.,.,1
887673,1,1,1,.,1
887677,1,.,1,1,1
887680,.,.,1,1,1
887704,1,.,1,1,1
887707,.,1,1,1,1
887734,.,1,1,0,0
887762,1,1,1,1,1
887774,.,1,.,.,.
887780,1,1,1,1,1
887786,.,.,.,1,1
887792,.,.,0,.,0
887808,.,.,.,1,1
887814,1,1,1,1,1
887823,.,1,1,1,1
887826,.,0,0,1,1
887841,1,.,.,.,.
887850,.,.,.,.,1
887869,1,1,1,1,1
887878,1,1,1,0,1
887890,1,.,.,.,.
887893,.,.,.,.,1
887896,1,1,1,1,1
887902,1,.,.,.,.
887905,1,1,1,1,1
887908,1,.,0,1,.
887911,1,0,1,1,1
887921,1,1,1,.,.
887927,.,.,.,0,.
887930,1,.,.,.,.
887933,.,.,1,1,1
887939,1,1,1,1,1
887942,1,.,.,.,.
887969,.,.,0,.,.
887988,1,1,.,.,.
887991,1,.,1,1,1
887997,1,.,.,.,.
888000,.,.,1,1,1
888003,1,1,1,1,.
888009,.,1,1,1,1
888024,1,1,1,0,1
888034,.,0,.,.,.
888040,.,.,.,1,1
888043,.,.,1,1,1
888046,.,1,1,1,1
888049,.,.,0,.,.
888055,.,1,1,1,0
888058,.,.,.,1,.
888064,1,1,1,1,1
888067,1,1,1,.,.
888079,.,.,0,0,0
888107,1,1,1,1,1
888110,1,.,.,.,.
888116,1,1,0,0,0
888143,.,.,.,.,1
888150,.,.,1,1,1
888153,.,.,.,.,1
888162,1,1,1,1,1
888165,.,.,1,.,.
888171,.,.,.,.,1
888174,.,.,1,.,.
888183,.,.,0,.,.
888189,0,0,0,0,0
888211,1,1,1,1,.
888214,.,0,0,.,0
888238,.,.,.,0,0
888259,1,1,1,1,1
888281,1,1,.,1,1
888293,1,.,.,.,.
888317,1,0,0,1,0
888348,.,.,.,.,1
888372,1,1,1,1,1
888400,0,0,0,0,0
888406,1,1,1,1,1
888415,1,1,1,1,1
888424,1,1,1,1,1
888427,1,.,.,.,.
888439,1,.,.,.,.
888452,1,1,1,1,1
888464,1,.,.,.,.
888485,1,1,1,.,.
888488,.,.,.,1,1
888500,1,1,1,.,.
888516,.,.,1,.,1
888522,1,.,.,.,.
888537,1,1,1,1,.
888562,1,.,.,.,.
888574,1,1,1,1,.
888583,1,1,1,1,1
888586,.,0,.,1,.
888613,1,1,.,.,.
888629,1,1,0,0,0
888635,.,.,1,.,.
888638,1,1,1,1,1
888647,1,.,.,.,.
888650,1,1,1,1,1
888659,1,.,.,1,1
888662,1,.,.,.,.
888665,1,1,.,1,1
888674,1,1,.,.,.
888677,.,.,.,.,1
888681,1,1,1,1,1
888690,1,1,1,1,1
888696,1,1,1,1,1
888699,.,.,.,.,1
888714,.,.,0,1,1
888735,.,.,.,1,1
888754,.,.,1,1,.
888760,.,.,0,0,1
888784,.,1,1,1,1
888793,1,.,.,.,.
888833,.,.,.,1,.
888839,.,.,.,1,1
888842,1,1,0,.,0
888867,.,.,0,.,.
888876,.,.,1,0,.
888879,1,.,.,.,.
888885,0,0,0,1,0
888897,1,1,1,1,.
888903,1,1,1,1,1
888906,.,.,1,1,1
888912,1,.,.,.,.
888916,1,1,1,1,1
888934,1,0,1,.,0
888943,1,.,.,.,.
888958,0,0,.,0,.
888964,.,.,1,1,.
888995,.,.,.,.,1
888998,.,1,.,0,.
889004,1,1,1,1,1
889016,.,1,.,.,.
889019,1,1,1,1,1
889025,1,1,1,1,.
889031,.,.,.,.,1
889041,.,1,1,0,0
889047,.,.,.,1,1
889050,.,.,.,1,1
889068,.,1,1,1,1
889071,1,.,.,.,.
889077,0,.,.,.,.
889080,.,.,1,1,1
889083,1,1,1,0,0
889105,1,1,1,1,1
889108,1,1,1,1,1
889114,1,.,.,.,.
889132,1,0,0,1,0
889138,1,1,1,.,.
889151,1,.,.,.,.
889163,1,1,1,1,1
889178,1,1,1,1,.
889221,.,.,.,.,1
889227,.,.,1,.,.
889233,1,1,1,1,1
889248,1,1,1,.,1
889273,1,1,1,1,.
889279,1,1,0,1,1
889300,1,1,1,1,1
889309,0,0,.,.,0
889318,.,.,.,.,1
889337,.,.,1,1,1
889340,1,1,1,1,1
889343,.,1,.,.,.
889358,1,0,0,0,.
889376,.,.,1,1,.
889382,1,1,.,.,.
889385,.,.,0,0,.
889389,.,1,1,1,1
889404,1,1,.,.,.
889410,1,.,.,.,.
889413,.,1,.,.,.
889416,.,.,.,.,1
889440,1,1,.,.,.
889443,.,1,1,1,1
889459,1,1,1,1,1
889465,.,.,.,.,1
889480,1,1,0,0,0
889483,1,0,0,0,0
889501,1,1,.,.,.
889514,1,0,0,.,0
889520,0,.,1,1,.
889523,1,1,.,1,0
889526,.,.,1,1,1
889541,1,1,1,.,1
889547,1,.,.,.,.
889556,1,1,1,1,0
889587,1,1,1,.,.
889590,0,.,.,.,.
889593,.,.,.,.,1
889651,1,0,1,1,1
889666,.,.,1,1,1
889669,.,1,.,1,1
889682,1,.,.,.,.
889691,.,.,.,.,1
889709,1,1,1,1,1
889715,1,1,1,1,1
889727,.,.,1,0,0
889752,1,1,1,1,1
889755,1,1,1,1,1
889761,.,1,1,1,.
889767,1,.,.,.,.
889773,1,1,1,.,.
889782,1,1,1,1,.
889791,1,1,1,.,1
889797,.,.,1,.,.
889804,1,.,.,.,.
889810,1,1,1,1,1
889816,1,1,.,1,1
889825,1,1,1,1,1
889831,0,0,0,0,0
889840,.,.,1,1,1
889846,.,.,1,.,.
889859,1,1,1,1,.
889862,1,.,1,1,1
889871,.,.,.,.,1
889883,1,.,.,.,.
889901,1,.,.,1,1
889913,0,1,1,.,1
889920,.,1,1,1,1
889923,0,0,0,1,.
889926,0,.,0,.,.
889929,.,0,0,.,.
889932,.,.,.,1,.
889935,1,1,1,1,.
889938,1,1,1,.,.
889944,1,1,1,1,0
889950,1,.,.,.,.
889965,1,1,1,1,1
889981,1,.,.,.,.
889990,1,1,1,1,1
890005,.,.,1,1,.
890020,1,1,1,1,1
890029,1,1,.,1,1
890042,0,.,.,0,.
890057,1,.,.,.,.
890069,.,.,.,.,0
890072,1,.,1,0,0
890075,.,.,.,.,0
890081,1,.,.,1,1
890118,1,1,1,1,1
890121,1,1,1,0,.
890139,1,.,.,.,.
890142,1,1,.,.,.
890148,.,.,1,1,1
890176,1,1,0,1,.
890179,1,1,1,1,1
890191,1,.,.,.,.
890194,1,0,0,1,1
890225,0,0,0,0,.
890234,1,1,1,1,1
890249,.,.,1,1,1
890258,.,.,.,.,1
890270,1,1,1,1,1
890289,0,.,.,.,.
890295,.,.,0,1,.
890298,1,1,1,1,1
890304,0,0,0,.,.
890316,.,.,.,1,1
890322,1,1,.,.,.
890332,.,.,.,.,1
890335,.,.,0,.,.
890344,1,1,.,.,1
890347,1,1,1,1,1
890350,.,.,1,0,1
890365,1,0,.,1,.
890368,.,.,1,1,1
890380,.,1,1,1,1
890386,1,.,.,.,.
890393,1,.,.,.,.
890399,.,.,.,1,1
890417,.,.,.,.,1
890423,1,.,1,1,1
890426,.,1,0,0,0
890432,1,1,1,1,1
890451,1,.,.,.,.
890475,1,.,1,1,1
890481,0,.,.,.,.
890487,.,.,0,0,.
890490,.,.,.,.,0
890493,1,1,0,1,.
890499,1,1,1,1,1
890502,1,.,.,.,.
890509,.,.,0,.,1
890515,1,.,.,.,.
890521,1,1,1,1,1
890539,1,1,1,1,1
890542,0,0,0,.,.
